platform,post_id,author,author_channel_id,created_at,content,like_count,reply_count,share_count,url,video_id,query
youtube,UgywTNcfts1dF76Tmdt4AaABAg,@ah4356,UC5AlBmyL9085F51a8nMeEig,2025-06-12T18:40:23Z,"What a tragedy 😢 But notice how the medical building didn’t collapse when the airplane hit the building, yet somehow the whole of the twin towers collapsed. Hmmm… This should put into perspective the 9/11 narrative.",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgywTNcfts1dF76Tmdt4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwC__riG-MnIEEl9pN4AaABAg,@nimitbafna,UCnY1ZIsrLOzZfQgFT5qfKzA,2025-06-12T18:37:43Z,Om namah Shivay.,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwC__riG-MnIEEl9pN4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzxKWTq0xupIeHOlUB4AaABAg,@shofnaakthar3651,UCv7tObHcY1IG7sg0q6z94rw,2025-06-12T18:37:28Z,So sad May all who passed away in crash rest in peace,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzxKWTq0xupIeHOlUB4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxWjx61TuY7X6cVyLJ4AaABAg,@mamathareddy-11,UC6q8heHjMZmQrf0ta-01-2g,2025-06-12T18:35:32Z,Heart felt condolences Om Shanti... Sad for those who died and who lost their loved ones 😢,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxWjx61TuY7X6cVyLJ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwEeIoi-0q6neZ8GKx4AaABAg,@njc9684,UC0V9J3jErdWC7eLkI9lnOFQ,2025-06-12T18:32:15Z,"Pahalgam,   Bangalore,   Ahmedabad.
India,   kya  chal  raha  hai  ??   Fogg  nahin,  Yamraj  ka  Taandav  chal  raha  hai.   
Paap se dharti  Phattee  Phattee  Phatteee",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwEeIoi-0q6neZ8GKx4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugx4OsdZ2vAsZCZsRRN4AaABAg,@nicholaspratt7934,UC2gJ8FpvZM-c4LgQ_jlJgKQ,2025-06-12T18:32:13Z,"This is disgusting video, this is a bad crash, no need to make up these images 😡",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugx4OsdZ2vAsZCZsRRN4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzDIjSNp6OioRx58Ql4AaABAg,@peterhuang1431,UC-RFu3fUT1_DcKKcnlO4MdQ,2025-06-12T18:29:51Z,"Come to Jesus and his words in the bible. Jesus is our savior, hope, dream and future. He loves you very much and he understands your struggle. Come to Jesus and pray about it as he loves you very much. You will be heard by Jesus. God bless you",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzDIjSNp6OioRx58Ql4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwF6PpaCyoDM_g461h4AaABAg,@Anfaab,UCOXDhsMqHJzn_Edhbvr_vFw,2025-06-12T18:27:40Z,As a proud fanatic Pakistani i am deeply saddened by the tragic news. My condolences to the ones affected by it.,3,1,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwF6PpaCyoDM_g461h4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyWvDMog-fs1uJxFHV4AaABAg,@AlexHurtadoVox,UCzM_TiMEgVmbCyqqxZJtgAg,2025-06-12T18:27:21Z,Why is this guy speaking english? Can't understand most of what he is saying,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyWvDMog-fs1uJxFHV4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxuUA4hZk3khMvtvGV4AaABAg,@rapatel1642,UCXeGKuYDZMhcg6cwnvsdnnQ,2025-06-12T18:14:52Z,Faults with boeing plane.,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxuUA4hZk3khMvtvGV4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgySfFPSpqAujGldR-l4AaABAg,@tubi161,UCwwbDwq2fum75BVLvheZ7Mg,2025-06-12T18:13:17Z,"""Allah hu akber. Allah sabhi marnay walon ke parivaar walon ko dheeraj aur taaqat dey Aameen. 🇵🇰",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgySfFPSpqAujGldR-l4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwuKSF53I209DMnUi14AaABAg,@arunsp2005,UCB5ycsvQIXHN024mG1GZuHg,2025-06-12T18:11:44Z,"Very shocking news, Om shanti 😥",1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwuKSF53I209DMnUi14AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugwslk_BfkF1g2e22ut4AaABAg,@OrcsCantFly,UChHUF4G-dfeP6tMQcARCy3Q,2025-06-12T18:07:31Z,They were probably riding on the outside of the plane also...,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugwslk_BfkF1g2e22ut4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyRgpYLR13ndlxW87p4AaABAg,@EzpzyBrolly,UCGlmtoKC8f_aYocE9ASzVyA,2025-06-12T18:07:18Z,What if pakistan does this,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyRgpYLR13ndlxW87p4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyfCI_m03KzA03q3OV4AaABAg,@KhalidHussain-i7f,UC4gGqN_oWpDja9V4QHp6NbQ,2025-06-12T18:05:20Z,Heartfelt condolences from Pakistan 😢,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyfCI_m03KzA03q3OV4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxKadsmyROrWdk0_mZ4AaABAg,@leventozcan4595,UCKxaXf_n9g19J2LqPkWTQEw,2025-06-12T18:04:38Z,"Condolence to relatives of the lost lives and India, very tragic",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxKadsmyROrWdk0_mZ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxED09RynZWDGLeCIx4AaABAg,@newampm,UCLKRSlwZW56KkoWtLUDN-pQ,2025-06-12T18:02:00Z,"Papa ke paapon ka prayashchit 😢😢😢
Very serious enquiries should take place confidentially and fairly....",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxED09RynZWDGLeCIx4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyXJ28gxDYIyrcncI94AaABAg,@TheLawCat777,UCYBPxiV3GNaqwak7X7dSf7A,2025-06-12T18:01:49Z,Unlucky,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyXJ28gxDYIyrcncI94AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugyqj3BFpcv-Jckv-UJ4AaABAg,@zaeemyousaf8289,UCEXqa-pmepd8u05Kfd5i_DQ,2025-06-12T17:59:59Z,"Truly heartbroken by the tragic Air India crash in Ahmedabad. My deepest condolences to the families who lost loved ones, and strength to the lone survivor. Praying for peace, healing, and answers in this devastating time.",1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugyqj3BFpcv-Jckv-UJ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugz8fzTt28qHfkWUXYh4AaABAg,@NirajKumar-lg3gw,UC2s6zZ8iV2njByeAk-uGyGg,2025-06-12T17:55:44Z,Human error..... Abhi tak koi flight crash koi bhi human error ke bina hua hi nahi...... Bahut bari bari companies hai bhai...... Sarkar bhi kuchh nahi kar sakti..... Bhale bhi plane khatara ho,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugz8fzTt28qHfkWUXYh4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxVrPxPmxD3gbSNhON4AaABAg,@Pape7345,UCp7XHkoZLDLt4DBNrdXJy_w,2025-06-12T17:55:36Z,Always a boeing,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxVrPxPmxD3gbSNhON4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugzu1vtUclihbKEL5tF4AaABAg,@salim-j3r,UCZsBLjAH9Ot9tUJxN8iQmew,2025-06-12T17:55:26Z,"Old plane, 11 yers old",1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugzu1vtUclihbKEL5tF4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyiXX18hiOzFrKEo9V4AaABAg,@leena1458,UCRE8IIG9Tx8xDI7cV4qLyWg,2025-06-12T17:50:40Z,God bless all the people😢😢😢😢😢,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyiXX18hiOzFrKEo9V4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwV2XaMQdtl9ZPk84V4AaABAg,@SyedaSms,UCchd4yV9Ric3nwz8Ed_IXhw,2025-06-12T17:48:16Z,What was wrong with engine we need a clear explanation???,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwV2XaMQdtl9ZPk84V4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugx7RSUvEP-XVgRncnN4AaABAg,@a_directors_journey,UC6DQhvH0T3wQEKTcFgRFttg,2025-06-12T17:48:10Z,0:51 flaps were fully up and not set for take off 100% pilot error,5,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugx7RSUvEP-XVgRncnN4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugzs-GFaXb1ZqwLzib54AaABAg,@tariq34567,UC-BG6y17_VyERQ4oThrw9YA,2025-06-12T17:45:55Z,SAR it's Pakistan SAR,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugzs-GFaXb1ZqwLzib54AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxbC4FURoscapZ3mBV4AaABAg,@debjitbhowmik5805,UCILE2wiackQKXtURW4hFmbg,2025-06-12T17:44:59Z,Ambani now controls all indian airport..jai modi..nacho vaktto,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxbC4FURoscapZ3mBV4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugwvqzz4vSpzAIrWMwZ4AaABAg,@kimiprekardasio9126,UC42MYbLs9zFry3ufFyPahQA,2025-06-12T17:43:38Z,Boing katastrofa,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugwvqzz4vSpzAIrWMwZ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugw1l3AsUcNgrMn1KLx4AaABAg,@pieordi,UCOwMHIokEGcpDGE6i-1XO4w,2025-06-12T17:43:34Z,Sending prayers to all the families involved. Condolences from the US. i hope the investigation reveals the cause,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugw1l3AsUcNgrMn1KLx4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyRfYss1HyotiYwllt4AaABAg,@anliharmse1612,UCDpDYhaHrP2WK47uEdVIZPw,2025-06-12T17:43:01Z,So sad. May all the souls rest in peace.🙏,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyRfYss1HyotiYwllt4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyOVklU4i84r6fcfw54AaABAg,@Dizel1980,UCy6w5NpTiPZOYUh7mkgJD8g,2025-06-12T17:42:39Z,Wygląda jakby silniki straciły moc i lotem szybowcowym opadł na ziemię 😔,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyOVklU4i84r6fcfw54AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyRpga0GCbzYt5zQBF4AaABAg,@sheikhfahad3406,UCSK4E4KBtVq1vVNfsF5Z2Zg,2025-06-12T17:42:31Z,"As a Pakistani, I am deeply saddened by the tragic Air India plane crash in Ahmedabad. My thoughts and prayers are with the victims, their families, and the people of India. In times like this, humanity comes before borders. May those who lost their lives rest in peace, and may their families find comfort and strength.😢",140,5,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgyRpga0GCbzYt5zQBF4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxcJTrMaFf1wERpLQJ4AaABAg,@aiworld3867,UCG4jYAoOOhCIMBnpL2mxL0A,2025-06-12T17:38:50Z,"Since 2000, there have been at least 26 fatal incidents involving Boeing aircraft, resulting in approximately 3,471 deaths globally. These incidents include crashes of various Boeing models, such as the 737, 747, and 777.",1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxcJTrMaFf1wERpLQJ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwbRYlGy8Rv2FM1O0x4AaABAg,@qmehmood123,UCfBmPURK7XjuHqOFZdGYpmw,2025-06-12T17:36:17Z,Love and prayers from Pakistan,3,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwbRYlGy8Rv2FM1O0x4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugz2PwzfxIKXDnndSrl4AaABAg,@wondertime393,UC82m9hffkyTPwAJ9NAyf_dw,2025-06-12T17:34:35Z,Devastating 🥺💔 Can't even imagine what the families of the crashed ones are going through at the moment. Really sad. I wish this was all a lie.,2,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugz2PwzfxIKXDnndSrl4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzAtUXbUuGHieGGM-d4AaABAg,@rishamgangloo4485,UCyOj2NTU_NPDJ-9E6hwHgHA,2025-06-12T17:33:43Z,My Sympathy and prayersto the victims...Hope a complete investigation to be carried out till confirm the caused.,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzAtUXbUuGHieGGM-d4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwP30OucbMlfnuSP414AaABAg,@Vlogsof-y3k,UCZXa2vU1zwCGg8fjA05TB_g,2025-06-12T17:30:39Z,Bro some news are saying by bird 🤔🤔,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwP30OucbMlfnuSP414AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgwqooSj1SwMT8DdMtR4AaABAg,@ziak359,UCXAMZYaTJi7hyeSN9UFzTDQ,2025-06-12T17:30:36Z,Is this crash any root from Pakistan? Say again this is doing Pakistan,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgwqooSj1SwMT8DdMtR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugwl_YYULPUhKfb-vDh4AaABAg,@waseemilyas4663,UCTg6IsQVdSDRTkXv1zUyMOQ,2025-06-12T17:30:31Z,It's so heartbreaking and sad. I don't have words to express my feelings. May Allah give strength to the families of the deceased.,1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugwl_YYULPUhKfb-vDh4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugy-13-u7VVopoH7-WJ4AaABAg,@DollySawlani-y2i,UCve5sAuEvImRDLhmQgncYfQ,2025-06-12T17:27:31Z,RIP 🙏,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugy-13-u7VVopoH7-WJ4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugxe7DAbTSkqKkoMLvR4AaABAg,@harshini-mg7wc,UChLcc7cyRcj3yM7oz4wKkTQ,2025-06-12T17:26:54Z,Please don't use AI videos. Especially when you're a popular news channel!,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugxe7DAbTSkqKkoMLvR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzAuzA71SWwv4VggNF4AaABAg,@AmanSaif-bx8np,UCCiSXQCfYuBpteOG_XnzkOw,2025-06-12T17:25:24Z,Condolences 😢😢😢,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzAuzA71SWwv4VggNF4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugy9YpPKI87EWqvM3at4AaABAg,@QayoomDar-j9b,UCaeYClKjIYf03a74oc8xNFw,2025-06-12T17:23:15Z,Bro that's stall emergency,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugy9YpPKI87EWqvM3at4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugx3KQsJBDwsiG9Mu_p4AaABAg,@SynKronos,UCZt0-tfbUVvFAPGhgHiXI5w,2025-06-12T17:20:27Z,"Full engine stall.  Not a pilot error..

Likely dirty fuel.  You can quote me on that",0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugx3KQsJBDwsiG9Mu_p4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgzM0I2iAtP8grMQNuR4AaABAg,@abdlezee,UCwY7LiNJyt00aMeY7uD399Q,2025-06-12T17:20:07Z,"it always the boeing planes crashing these days, something is definitely wrong with this company",1,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgzM0I2iAtP8grMQNuR4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgxuJ86_LY54fuZmx214AaABAg,@khagendarsahu5740,UCIvgheXr0YfixP2Xxmr3hIA,2025-06-12T17:18:13Z,ॐ शांति 🙏,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=UgxuJ86_LY54fuZmx214AaABAg,xou_f24IrPM,ahmedabad crash
youtube,Ugxog8BURC-5NnUfc2t4AaABAg,@pizzamanpodesta145,UC1v6myadmN_0mkrlMUsRUww,2025-06-12T17:17:13Z,What is up with the horrible AI video of an airplane burning? Shameless,0,0,,https://www.youtube.com/watch?v=xou_f24IrPM&lc=Ugxog8BURC-5NnUfc2t4AaABAg,xou_f24IrPM,ahmedabad crash
youtube,UgyTFEBnlVulTMvvrul4AaABAg,@mahumrahman966,UCO4Sronbi0seGPVfjnKBq8Q,2025-07-19T23:19:14Z,"Sensor can be used to determine a plans thrust direction.If sensor failed, it would not be able to provide correct data. I think its all about faulty sensor what provided pilot wrong speed direction. So the plane had crased. Pilot never imagined and never knew what was going on the sensor. Faulty sensor common reason for plane crash. It is the reason that the plane failed to gain its altitude. Pilot did exactly what sensor said to do. Passenger victim ramesh said the plane thrusted more than necessary he felt, because pilot followed wrong data. Pilot followed wrong data which was provided by the sensor so he thrusted more than usual. A pilot can not make own decision for take off speed and landing speed. He has to follow all the instructions. Air india has created a false drama to cover up its mistake. It was said that the plane has sensor problem which was later fixed by ground engineer. But it was not properly fixed. So this misfortune happed. Dont blame dead person. Pilot had nothing to do with it. Air india should be punished.",1,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgyTFEBnlVulTMvvrul4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgyVI1JDBJ0WudoM3q14AaABAg,@harpreetkaurchauhan307,UClE5FMtR7kYPq7hWhCJHlpw,2025-07-19T17:18:10Z,This is truly heartbreaking in beyond words.😢,1,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgyVI1JDBJ0WudoM3q14AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgypCattBfA3gPGbKMN4AaABAg,@Sultan-vz9ty,UCptCG_yvBTama49ht-gwNaw,2025-07-19T08:31:48Z,"Here is an expected analysis that must be considered and action must be taken to request the government to disclose the entire cockpit recording and the data recorder as well, otherwise the consequences will be dire for aviation safety and security around the world for everyone, not to mention the reputation and experience of the pilots from India, the Indian airline operator and its representatives. This is first. Secondly, regarding your question, and here is the most important point, I expect that such aircraft have an alarm system for such a reason as cutting off fuel to the engine during flight, and if it does not exist, this is a disaster. If it exists and does not activate or operate during the moment of fuel cut, this means that there is no electrical system that failed to issue an alarm, and a malfunction occurred in the system, which consequently prevented the issuance of the alarm in the cockpit. The malfunction may be a malfunction of one engine at the beginning and the other a little later. The turbofans then activate the RAT, which generated electricity for moments, enabling the distress call, which is a heroic act carried out by the pilots in my opinion. Here, it is necessary to focus and examine the timing and the time difference in milliseconds or seconds when exactly it was activated. These are the most important points that must be verified and their accuracy with the recordings, as the situation requires a quick reaction from the pilots to restore  Starting the engines is like restarting the engines after confirming the malfunction that may have occurred during takeoff. In my opinion, the pilots are heroes in what they did in trying to regain control of the plane in these exceptional circumstances, trying hard for the safety of those in the plane and those on the ground. Do not stop searching no matter the cost. You are experts in a time when the rabble and those with interests have increased at the expense of productive and hard-working minds. Good luck to all of you, and the whole truth will appear with your presence. Excuse me if there are any spelling errors. For your information, I am not a captain, but what matters to us is the truth, the future, and the safety of all.",0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgypCattBfA3gPGbKMN4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,Ugy7lI2Di42trby5kKJ4AaABAg,@LionHeart_Zimbabwe,UCb3v0qfiPoy7Th8319yYMwQ,2025-07-17T23:16:00Z,"Sending my love, healing, prayers, best wishes, blessings and kind thoughts to all the families. 😇😇🤍💛🙏🏻🙏🏻🕊🕊",0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=Ugy7lI2Di42trby5kKJ4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgxpBBFg-PiEJkoeI1l4AaABAg,@bhimwaiba1494,UCVdcO-uWCYTRKfERKqCiowg,2025-07-17T21:41:50Z,Why the cockpit is in up condition from beginning till the end,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgxpBBFg-PiEJkoeI1l4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgwcMHfDC13hNfym8jt4AaABAg,@56789345ify,UC99ZRUlCBvWOdOTA-FEs8JA,2025-07-14T17:19:57Z,अरे हरामखोर हो इस घटिया देश के घटिया लोगों तुम्हें सिर्फ बेवकूफ बनाया जा रहा है असली वजह क्या है कभी तुम्हें पता ही नहीं चलेगा इस देश से घटिया नेता इसके लिए जिम्मेदार hai इन सालों को मार मार के जब तक भिखारी नहीं बनाओगे तब तक यह नहीं सुधरेंगे साला जिस देश का प्रधानमंत्री चाय वाला हो उस देश का यही हाल होगा,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgwcMHfDC13hNfym8jt4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgwiW5b1EPR6M_12pA94AaABAg,@harpreetkaurchauhan307,UClE5FMtR7kYPq7hWhCJHlpw,2025-07-14T15:01:16Z,"This is so devastated to see this ( no words , no warning , no noting) 😢😢😢",1,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgwiW5b1EPR6M_12pA94AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgzixvYW9ouDELHnEWV4AaABAg,@famay24,UC0tqhhrEhmhZokzIGKq9jNQ,2025-07-13T15:45:15Z,very shocking.,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgzixvYW9ouDELHnEWV4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,Ugy_ZQYZYcAnWNu7GTh4AaABAg,@maxpayneau,UCuumHn91InrpxqNkjm2n0Dg,2025-07-12T19:07:13Z,"V1 rotate. 
7 seconds
Fuel switches CUT OFF, airplane start to fall
10 seconds
Fuel switches back to ON
engine 1 relit and start to accelerate
Plane jaw to right 
Plane crash",0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=Ugy_ZQYZYcAnWNu7GTh4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,Ugy3xset_KWGwTKpHod4AaABAg,@statusworld5584,UC1RKqiMDoNLxkQQ_IXG3Yjg,2025-07-11T10:57:33Z,😢,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=Ugy3xset_KWGwTKpHod4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,Ugw_JI9ii7F_5SC9MT94AaABAg,@ethanbarc,UCmtLwEQUhN_m8q6wJ3OgjJQ,2025-07-11T02:37:10Z,Sad 😔,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=Ugw_JI9ii7F_5SC9MT94AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgxuT3ZNgfZtCy9poQx4AaABAg,@jayasmrmore3687,UC53piwBHBf5SfyP7QZ1w21w,2025-07-10T20:02:28Z,"Remember one thing, if there is a SINGLE flaw on an airplane, the plane should not take off. There is nothing to save you if something goes wrong on a plane. Planes are normally so safe because the regulations are so tight for flight, I don't understand why this flight was allowed to take off when passengers were complaining about lights flickering and other types of issues.",0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgxuT3ZNgfZtCy9poQx4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgzigpdUqD8GC3Kvall4AaABAg,@PURNIMABAURI-mm8cf,UCHGYhfrYMicRSBtmCU1ybMg,2025-07-10T11:31:28Z,😢😢😢,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgzigpdUqD8GC3Kvall4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgzdtMc46eoeXyo9UMl4AaABAg,@HarrietHare,UCx-LZCxYmobspDW178fqIeQ,2025-07-09T20:08:24Z,Them poor people must have been terrified.,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgzdtMc46eoeXyo9UMl4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgxyUoBUIOwDePYU9gZ4AaABAg,@AsifJeelani-y8g,UCqGl139AtA4fLtQ4IOasAzw,2025-07-09T14:39:15Z,I'm just thinking about what the pilot is thinking that dangerous moments.,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgxyUoBUIOwDePYU9gZ4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgwmcXEn3GhZBFS1m_p4AaABAg,@MundakkathadathilsebastianSeba,UCRyV1ttjA9zM2Z2sn27e-lg,2025-07-08T13:40:48Z,എനിക്ക് അമേരിക്ക പാകിസ്ഥാനെ സാരമില്ല 50 ഇല്ല അമ്പലവയൽ ഇല്ല എടാ വീടില്ലെന്നാ പറഞ്ഞേ,1,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgwmcXEn3GhZBFS1m_p4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,Ugz9aBfr_1t_GONosZB4AaABAg,@MundakkathadathilsebastianSeba,UCRyV1ttjA9zM2Z2sn27e-lg,2025-07-08T13:37:50Z,ഇത്രയും നല്ല ആശുപത്രി ഉണ്ടായിട്ട് പിണറായി വിജയൻ അമേരിക്കയ്ക്ക് അറിയില്ല,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=Ugz9aBfr_1t_GONosZB4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,UgzshpIi2v75d-nnMbR4AaABAg,@MundakkathadathilsebastianSeba,UCRyV1ttjA9zM2Z2sn27e-lg,2025-07-08T13:37:04Z,നിങ്ങൾ പറയുന്ന കാര്യങ്ങൾ ഒന്നും എനിക്കറിയില്ല എനിക്കറിയാവുന്ന കാര്യങ്ങൾ മാത്രമേ ഞാൻ അങ്ങോട്ട്,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=UgzshpIi2v75d-nnMbR4AaABAg,iMT76ZQlmMM,ahmedabad crash
youtube,Ugz4tQKTlwE9u9XTtcV4AaABAg,@MundakkathadathilsebastianSeba,UCRyV1ttjA9zM2Z2sn27e-lg,2025-07-08T13:36:14Z,ഇപ്പം വലിയ വിമാനം തിരുവനന്തപുരത്തുണ്ട് എന്തിനാ വന്നതെന്ന് അറിയത്തില്ല കൂട്ടുകാരന് അറിയില്ല,0,0,,https://www.youtube.com/watch?v=iMT76ZQlmMM&lc=Ugz4tQKTlwE9u9XTtcV4AaABAg,iMT76ZQlmMM,ahmedabad crash
